"Jobs","Unemp","IncDiff","OldAge","House","Health","Scale","Stock","Flow","ChangeFlow","main_IV_as_control","mlm_any","hybrid_mlm","level_cyear","level_country","level_year","country_dummies_only","year_dummies_only","year_as_count","ologit","lpm","listwise","multimpute","ols","mlogit","ml_glm","bayes","L2boots","weights","pseudo_pnl","stata","r","mplus","spss","mlwin","categorical","mmodel","unbalpanel","w1985","w1990","w1996","w2006","w2016","AU","AT","BE","BG","CA","CL","HR","CY","CZ","DK","FI","FR","DE","HU","IS","IN","IE","IL","IT","JP","KR","LV","LT","NT","NZ","NO","PH","PL","PT","RU","SK","SI","ES","SE","CH","UK","US","ZA","TW","TR","UY","VE","orig13","orig17","eeurope","allavailable","emigration_ivC","emplrate_ivC","socx_ivC","unemprate_ivC","gdp_ivC","unchange_ivC","poverty_ivC","fbunemprate_ivC","fbunempchange_ivC","fbeducrate_ivC","fbeducratechange_ivC","socxchg_ivC","gdpchange_ivC","ginin_ivC","mcp_ivC","regime_ivC","socialistdummy_ivC","targeting_ivC","socx_programspecific_ivC","conservatism_ivC","decomm_ivC","tradeunion10_ivC","subFB_ivC","socult_ivC","fract_ivC","antiimm_ivC","pop_ivC","age_iv","age2_iv","sex_iv","employed_iv","income_iv","occclass_iv","occstatus_iv","education_iv","married_iv","household_iv","reldenom_iv","relattend_iv","publice_iv","urban_iv","fb_iv","cuts_iv","taxes_iv","upol_iv","leftright_iv","trust_iv","efficacy_iv","fbXnet","netXcons","netXeduc","netXage","netXsex","netXunemp","netXinc","fbXeduc","fbXage","fbXsex","fbXunemp","fbXgini","fbXurban","fbXinc","squared_imm","fractXfb","fbXleftright","anynonlin","id","u_teamid","count","AME","lower","upper","error","z","p","DV","main_IV_type","main_IV_source","main_IV_source_file","main_IV_measurement","main_IV_time","main_IV_effect","package","inv_weight","additionalinfo","Hsupport","Hreject","Hnotest","Hmixed","Hsupport_stock","Hreject_stock","Hnotest_stock","Hsupport_net","Hreject_net","Hnotest_net","AME_Z","lower_Z","upper_Z","Hresult","Hsup","Hrej","Hno","HresultF","AME_sup_p05","AME_sup_p10","countries","iv_type","mator","software","indepv","twowayfe","cluster_any","mlm_re","mlm_fe","logit","dichotomize","dv_type","stat_cat","belief_cat","topic_cat","total_score_cat","BELIEF_HYPOTHESIS","PRO_IMMIGRANT","TOPIC_KNOWLEDGE","STATISTICS_SKILL","MODEL_SCORE"
NA,NA,NA,NA,"House",NA,NA,"Stock",NA,NA,NA,"mlm_any",NA,"level_cyear","level_country","level_year",NA,NA,NA,NA,NA,"listwise",NA,NA,NA,NA,NA,NA,NA,NA,NA,"r",NA,NA,NA,NA,NA,"unbalpanel",NA,"w1990","w1996","w2006","w2016",NA,NA,"BE","BG",NA,"CL","HR","CY","CZ",NA,NA,NA,NA,"HU","IS","IN",NA,"IL","IT",NA,"KR","LV","LT",NA,NA,NA,NA,"PL",NA,"RU","SK","SI",NA,NA,NA,NA,NA,"ZA",NA,"TR",NA,NA,NA,NA,"eeurope",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fract_ivC",NA,NA,"age_iv",NA,"sex_iv","employed_iv",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"t61m17",61,712,0.00055,-0.00239,0.00349,0.00294,0.36667,0.71387,"House","Stock",NA,"cri_macro","Immigrant, foreign-born","current","Total","glmer",24,NA,0,1,0,0,NA,NA,NA,NA,NA,NA,0.00055,-0.00239,0.00349,"Reject",0,1,0,"Reject",0,0,20,"Stock","logit","R","None","No","No","Yes","No","Yes","dichotomous","House","Highest","Low","High","Highest","Mid","Mid","High","High","High"
NA,NA,NA,NA,NA,"Health",NA,"Stock",NA,NA,NA,"mlm_any",NA,"level_cyear","level_country","level_year",NA,NA,NA,NA,NA,"listwise",NA,NA,NA,NA,NA,NA,NA,NA,NA,"r",NA,NA,NA,NA,NA,"unbalpanel",NA,"w1990","w1996","w2006","w2016",NA,NA,"BE","BG",NA,"CL","HR","CY","CZ",NA,NA,NA,NA,"HU","IS","IN",NA,"IL","IT",NA,"KR","LV","LT",NA,NA,NA,NA,"PL",NA,"RU","SK","SI",NA,NA,NA,NA,NA,"ZA",NA,"TR",NA,NA,NA,NA,"eeurope",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fract_ivC",NA,NA,"age_iv",NA,"sex_iv","employed_iv",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"t61m18",61,713,-0.00082,-0.00224,6e-04,0.00142,-1.13889,0.25475,"Health","Stock",NA,"cri_macro","Immigrant, foreign-born","current","Total","glmer",24,NA,0,1,0,0,NA,NA,NA,NA,NA,NA,-0.00082,-0.00224,6e-04,"Reject",0,1,0,"Reject",0,0,20,"Stock","logit","R","None","No","No","Yes","No","Yes","dichotomous","Health","Highest","Low","High","Highest","Mid","Mid","High","High","High"
"Jobs",NA,NA,NA,NA,NA,NA,NA,"Flow",NA,NA,"mlm_any",NA,"level_cyear","level_country","level_year",NA,NA,NA,NA,NA,"listwise",NA,NA,NA,NA,NA,NA,NA,NA,NA,"r",NA,NA,NA,NA,NA,"unbalpanel",NA,"w1990","w1996","w2006","w2016",NA,"AT",NA,"BG",NA,"CL","HR","CY","CZ",NA,NA,NA,NA,"HU",NA,NA,NA,"IL","IT",NA,"KR","LV",NA,NA,NA,NA,NA,"PL",NA,"RU",NA,"SI",NA,NA,NA,NA,NA,"ZA","TW",NA,NA,NA,NA,NA,"eeurope",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fract_ivC",NA,NA,"age_iv",NA,"sex_iv","employed_iv",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"t61m19",61,714,-0.03204,-0.15672,0.09265,0.12468,-0.50369,0.61448,"Jobs","Flow",NA,"cri_macro","Immigrant, foreign-born","1-year","Total","glmer",24,NA,0,1,0,0,NA,NA,NA,NA,NA,NA,-0.00561307103298615,-0.0274556957643443,0.0162313055932012,"Reject",0,1,0,"Reject",0,0,16,"Flow","logit","R","None","No","No","Yes","No","Yes","dichotomous","Jobs","Highest","Low","High","Highest","Mid","Mid","High","High","High"
NA,"Unemp",NA,NA,NA,NA,NA,"Stock",NA,NA,NA,"mlm_any",NA,"level_cyear","level_country","level_year",NA,NA,NA,NA,NA,"listwise",NA,NA,NA,NA,NA,NA,NA,NA,NA,"r",NA,NA,NA,NA,NA,"unbalpanel",NA,"w1990","w1996","w2006","w2016","AU",NA,NA,NA,"CA",NA,NA,NA,NA,"DK","FI","FR","DE",NA,NA,NA,"IE",NA,NA,"JP",NA,NA,NA,"NT","NZ","NO",NA,NA,"PT",NA,NA,NA,"ES","SE","CH","UK","US",NA,NA,NA,NA,NA,NA,"orig17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fract_ivC",NA,NA,"age_iv",NA,"sex_iv","employed_iv",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"t61m2",61,697,0.00299,-0.00144,0.00742,0.00443,1.32301,0.18583,"Unemp","Stock",NA,"cri_macro","Immigrant, foreign-born","1-year","Total","glmer",24,NA,0,1,0,0,NA,NA,NA,NA,NA,NA,0.00299,-0.00144,0.00742,"Reject",0,1,0,"Reject",0,0,17,"Stock","logit","R","None","No","No","Yes","No","Yes","dichotomous","Unemp","Highest","Low","High","Highest","Mid","Mid","High","High","Mid"
NA,"Unemp",NA,NA,NA,NA,NA,NA,"Flow",NA,NA,"mlm_any",NA,"level_cyear","level_country","level_year",NA,NA,NA,NA,NA,"listwise",NA,NA,NA,NA,NA,NA,NA,NA,NA,"r",NA,NA,NA,NA,NA,"unbalpanel",NA,"w1990","w1996","w2006","w2016",NA,"AT",NA,"BG",NA,"CL","HR","CY","CZ",NA,NA,NA,NA,"HU",NA,NA,NA,"IL","IT",NA,"KR","LV",NA,NA,NA,NA,NA,"PL",NA,"RU",NA,"SI",NA,NA,NA,NA,NA,"ZA","TW",NA,NA,NA,NA,NA,"eeurope",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fract_ivC",NA,NA,"age_iv",NA,"sex_iv","employed_iv",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"t61m20",61,715,0.03554,-0.0656,0.13668,0.10114,0.68876,0.49097,"Unemp","Flow",NA,"cri_macro","Immigrant, foreign-born","1-year","Total","glmer",24,NA,0,1,0,0,NA,NA,NA,NA,NA,NA,0.00622623422323121,-0.0114924300800216,0.023944898526484,"Reject",0,1,0,"Reject",0,0,16,"Flow","logit","R","None","No","No","Yes","No","Yes","dichotomous","Unemp","Highest","Low","High","Highest","Mid","Mid","High","High","High"
NA,NA,"IncDiff",NA,NA,NA,NA,NA,"Flow",NA,NA,"mlm_any",NA,"level_cyear","level_country","level_year",NA,NA,NA,NA,NA,"listwise",NA,NA,NA,NA,NA,NA,NA,NA,NA,"r",NA,NA,NA,NA,NA,"unbalpanel",NA,"w1990","w1996","w2006","w2016",NA,"AT",NA,"BG",NA,"CL","HR","CY","CZ",NA,NA,NA,NA,"HU",NA,NA,NA,"IL","IT",NA,"KR","LV",NA,NA,NA,NA,NA,"PL",NA,"RU",NA,"SI",NA,NA,NA,NA,NA,"ZA","TW",NA,NA,NA,NA,NA,"eeurope",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fract_ivC",NA,NA,"age_iv",NA,"sex_iv","employed_iv",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"t61m21",61,716,-0.00035,-0.10645,0.10574,0.1061,-0.00647,0.99484,"IncDiff","Flow",NA,"cri_macro","Immigrant, foreign-born","1-year","Total","glmer",24,NA,0,1,0,0,NA,NA,NA,NA,NA,NA,-6.13163190245054e-05,-0.018648920457596,0.0185245359247177,"Reject",0,1,0,"Reject",0,0,16,"Flow","logit","R","None","No","No","Yes","No","Yes","dichotomous","IncDiff","Highest","Low","High","Highest","Mid","Mid","High","High","High"
NA,NA,NA,"OldAge",NA,NA,NA,NA,"Flow",NA,NA,"mlm_any",NA,"level_cyear","level_country","level_year",NA,NA,NA,NA,NA,"listwise",NA,NA,NA,NA,NA,NA,NA,NA,NA,"r",NA,NA,NA,NA,NA,"unbalpanel",NA,"w1990","w1996","w2006","w2016",NA,"AT",NA,"BG",NA,"CL","HR","CY","CZ",NA,NA,NA,NA,"HU",NA,NA,NA,"IL","IT",NA,"KR","LV",NA,NA,NA,NA,NA,"PL",NA,"RU",NA,"SI",NA,NA,NA,NA,NA,"ZA","TW",NA,NA,NA,NA,NA,"eeurope",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fract_ivC",NA,NA,"age_iv",NA,"sex_iv","employed_iv",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"t61m22",61,717,5e-04,-0.03036,0.03136,0.03086,0.03177,0.97466,"OldAge","Flow",NA,"cri_macro","Immigrant, foreign-born","1-year","Total","glmer",24,NA,0,1,0,0,NA,NA,NA,NA,NA,NA,8.75947414635792e-05,-0.00531875270166853,0.00549394218459569,"Reject",0,1,0,"Reject",0,0,16,"Flow","logit","R","None","No","No","Yes","No","Yes","dichotomous","OldAge","Highest","Low","High","Highest","Mid","Mid","High","High","High"
NA,NA,NA,NA,"House",NA,NA,NA,"Flow",NA,NA,"mlm_any",NA,"level_cyear","level_country","level_year",NA,NA,NA,NA,NA,"listwise",NA,NA,NA,NA,NA,NA,NA,NA,NA,"r",NA,NA,NA,NA,NA,"unbalpanel",NA,"w1990","w1996","w2006","w2016",NA,"AT",NA,"BG",NA,"CL","HR","CY","CZ",NA,NA,NA,NA,"HU",NA,NA,NA,"IL","IT",NA,"KR","LV",NA,NA,NA,NA,NA,"PL",NA,"RU",NA,"SI",NA,NA,NA,NA,NA,"ZA","TW",NA,NA,NA,NA,NA,"eeurope",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fract_ivC",NA,NA,"age_iv",NA,"sex_iv","employed_iv",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"t61m23",61,718,0.11263,0.03083,0.19443,0.0818,2.69902,0.00695,"House","Flow",NA,"cri_macro","Immigrant, foreign-born","1-year","Total","glmer",24,NA,0,1,0,0,NA,NA,NA,NA,NA,NA,0.0197315914620858,0.00540109175864429,0.0340620911655274,"Reject",0,1,0,"Reject",0,0,16,"Flow","logit","R","None","No","No","Yes","No","Yes","dichotomous","House","Highest","Low","High","Highest","Mid","Mid","High","High","High"
NA,NA,NA,NA,NA,"Health",NA,NA,"Flow",NA,NA,"mlm_any",NA,"level_cyear","level_country","level_year",NA,NA,NA,NA,NA,"listwise",NA,NA,NA,NA,NA,NA,NA,NA,NA,"r",NA,NA,NA,NA,NA,"unbalpanel",NA,"w1990","w1996","w2006","w2016",NA,"AT",NA,"BG",NA,"CL","HR","CY","CZ",NA,NA,NA,NA,"HU",NA,NA,NA,"IL","IT",NA,"KR","LV",NA,NA,NA,NA,NA,"PL",NA,"RU",NA,"SI",NA,NA,NA,NA,NA,"ZA","TW",NA,NA,NA,NA,NA,"eeurope",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fract_ivC",NA,NA,"age_iv",NA,"sex_iv","employed_iv",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"t61m24",61,719,-0.00064,-0.03163,0.03035,0.03099,-0.04048,0.96771,"Health","Flow",NA,"cri_macro","Immigrant, foreign-born","1-year","Total","glmer",24,NA,0,1,0,0,NA,NA,NA,NA,NA,NA,-0.000112121269073381,-0.00554124334498602,0.00531700080683925,"Reject",0,1,0,"Reject",0,0,16,"Flow","logit","R","None","No","No","Yes","No","Yes","dichotomous","Health","Highest","Low","High","Highest","Mid","Mid","High","High","High"
NA,NA,"IncDiff",NA,NA,NA,NA,"Stock",NA,NA,NA,"mlm_any",NA,"level_cyear","level_country","level_year",NA,NA,NA,NA,NA,"listwise",NA,NA,NA,NA,NA,NA,NA,NA,NA,"r",NA,NA,NA,NA,NA,"unbalpanel",NA,"w1990","w1996","w2006","w2016","AU",NA,NA,NA,"CA",NA,NA,NA,NA,"DK","FI","FR","DE",NA,NA,NA,"IE",NA,NA,"JP",NA,NA,NA,"NT","NZ","NO",NA,NA,"PT",NA,NA,NA,"ES","SE","CH","UK","US",NA,NA,NA,NA,NA,NA,"orig17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fract_ivC",NA,NA,"age_iv",NA,"sex_iv","employed_iv",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"t61m3",61,698,0.00542,0.00157,0.00928,0.00385,2.75127,0.00594,"IncDiff","Stock",NA,"cri_macro","Immigrant, foreign-born","1-year","Total","glmer",24,NA,0,1,0,0,NA,NA,NA,NA,NA,NA,0.00542,0.00157,0.00928,"Reject",0,1,0,"Reject",0,0,17,"Stock","logit","R","None","No","No","Yes","No","Yes","dichotomous","IncDiff","Highest","Low","High","Highest","Mid","Mid","High","High","Mid"
NA,NA,NA,"OldAge",NA,NA,NA,"Stock",NA,NA,NA,"mlm_any",NA,"level_cyear","level_country","level_year",NA,NA,NA,NA,NA,"listwise",NA,NA,NA,NA,NA,NA,NA,NA,NA,"r",NA,NA,NA,NA,NA,"unbalpanel",NA,"w1990","w1996","w2006","w2016","AU",NA,NA,NA,"CA",NA,NA,NA,NA,"DK","FI","FR","DE",NA,NA,NA,"IE",NA,NA,"JP",NA,NA,NA,"NT","NZ","NO",NA,NA,"PT",NA,NA,NA,"ES","SE","CH","UK","US",NA,NA,NA,NA,NA,NA,"orig17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fract_ivC",NA,NA,"age_iv",NA,"sex_iv","employed_iv",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"t61m4",61,699,0.00014,-0.00127,0.00155,0.00141,0.19444,0.84583,"OldAge","Stock",NA,"cri_macro","Immigrant, foreign-born","1-year","Total","glmer",24,NA,0,1,0,0,NA,NA,NA,NA,NA,NA,0.00014,-0.00127,0.00155,"Reject",0,1,0,"Reject",0,0,17,"Stock","logit","R","None","No","No","Yes","No","Yes","dichotomous","OldAge","Highest","Low","High","Highest","Mid","Mid","High","High","Mid"
NA,NA,NA,NA,"House",NA,NA,"Stock",NA,NA,NA,"mlm_any",NA,"level_cyear","level_country","level_year",NA,NA,NA,NA,NA,"listwise",NA,NA,NA,NA,NA,NA,NA,NA,NA,"r",NA,NA,NA,NA,NA,"unbalpanel",NA,"w1990","w1996","w2006","w2016","AU",NA,NA,NA,"CA",NA,NA,NA,NA,"DK","FI","FR","DE",NA,NA,NA,"IE",NA,NA,"JP",NA,NA,NA,"NT","NZ","NO",NA,NA,"PT",NA,NA,NA,"ES","SE","CH","UK","US",NA,NA,NA,NA,NA,NA,"orig17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fract_ivC",NA,NA,"age_iv",NA,"sex_iv","employed_iv",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"t61m5",61,700,-0.00136,-0.0043,0.00158,0.00294,-0.90667,0.36458,"House","Stock",NA,"cri_macro","Immigrant, foreign-born","1-year","Total","glmer",24,NA,0,1,0,0,NA,NA,NA,NA,NA,NA,-0.00136,-0.0043,0.00158,"Reject",0,1,0,"Reject",0,0,17,"Stock","logit","R","None","No","No","Yes","No","Yes","dichotomous","House","Highest","Low","High","Highest","Mid","Mid","High","High","Mid"
NA,NA,NA,NA,NA,"Health",NA,"Stock",NA,NA,NA,"mlm_any",NA,"level_cyear","level_country","level_year",NA,NA,NA,NA,NA,"listwise",NA,NA,NA,NA,NA,NA,NA,NA,NA,"r",NA,NA,NA,NA,NA,"unbalpanel",NA,"w1990","w1996","w2006","w2016","AU",NA,NA,NA,"CA",NA,NA,NA,NA,"DK","FI","FR","DE",NA,NA,NA,"IE",NA,NA,"JP",NA,NA,NA,"NT","NZ","NO",NA,NA,"PT",NA,NA,NA,"ES","SE","CH","UK","US",NA,NA,NA,NA,NA,NA,"orig17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fract_ivC",NA,NA,"age_iv",NA,"sex_iv","employed_iv",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"t61m6",61,701,-0.00077,-0.00219,0.00065,0.00142,-1.06944,0.28487,"Health","Stock",NA,"cri_macro","Immigrant, foreign-born","1-year","Total","glmer",24,NA,0,1,0,0,NA,NA,NA,NA,NA,NA,-0.00077,-0.00219,0.00065,"Reject",0,1,0,"Reject",0,0,17,"Stock","logit","R","None","No","No","Yes","No","Yes","dichotomous","Health","Highest","Low","High","Highest","Mid","Mid","High","High","Mid"
"Jobs",NA,NA,NA,NA,NA,NA,NA,"Flow",NA,NA,"mlm_any",NA,"level_cyear","level_country","level_year",NA,NA,NA,NA,NA,"listwise",NA,NA,NA,NA,NA,NA,NA,NA,NA,"r",NA,NA,NA,NA,NA,"unbalpanel","w1985","w1990","w1996","w2006",NA,"AU",NA,NA,NA,"CA",NA,NA,NA,NA,"DK","FI","FR","DE",NA,NA,NA,"IE",NA,NA,"JP",NA,NA,NA,"NT","NZ","NO",NA,NA,"PT",NA,NA,NA,"ES","SE","CH","UK","US",NA,NA,NA,NA,NA,NA,"orig17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fract_ivC",NA,NA,"age_iv",NA,"sex_iv","employed_iv",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"t61m7",61,702,0.08199,-0.04269,0.20668,0.12468,1.28895,0.19742,"Jobs","Flow",NA,"cri_macro","Immigrant, foreign-born","1-year","Total","glmer",24,NA,0,1,0,0,NA,NA,NA,NA,NA,NA,0.0143637857051977,-0.00747883902616039,0.0362081623313851,"Reject",0,1,0,"Reject",0,0,17,"Flow","logit","R","None","No","No","Yes","No","Yes","dichotomous","Jobs","Highest","Low","High","Highest","Mid","Mid","High","High","Mid"
NA,"Unemp",NA,NA,NA,NA,NA,NA,"Flow",NA,NA,"mlm_any",NA,"level_cyear","level_country","level_year",NA,NA,NA,NA,NA,"listwise",NA,NA,NA,NA,NA,NA,NA,NA,NA,"r",NA,NA,NA,NA,NA,"unbalpanel","w1985","w1990","w1996","w2006",NA,"AU",NA,NA,NA,"CA",NA,NA,NA,NA,"DK","FI","FR","DE",NA,NA,NA,"IE",NA,NA,"JP",NA,NA,NA,"NT","NZ","NO",NA,NA,"PT",NA,NA,NA,"ES","SE","CH","UK","US",NA,NA,NA,NA,NA,NA,"orig17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fract_ivC",NA,NA,"age_iv",NA,"sex_iv","employed_iv",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"t61m8",61,703,-0.11687,-0.21802,-0.01573,0.10115,-2.26492,0.02352,"Unemp","Flow",NA,"cri_macro","Immigrant, foreign-born","1-year","Total","glmer",24,NA,0,1,0,0,NA,NA,NA,NA,NA,NA,-0.020474394869697,-0.0381948110677791,-0.0027557305664442,"Reject",0,1,0,"Reject",1,1,17,"Flow","logit","R","None","No","No","Yes","No","Yes","dichotomous","Unemp","Highest","Low","High","Highest","Mid","Mid","High","High","Mid"
NA,NA,"IncDiff",NA,NA,NA,NA,NA,"Flow",NA,NA,"mlm_any",NA,"level_cyear","level_country","level_year",NA,NA,NA,NA,NA,"listwise",NA,NA,NA,NA,NA,NA,NA,NA,NA,"r",NA,NA,NA,NA,NA,"unbalpanel","w1985","w1990","w1996","w2006",NA,"AU",NA,NA,NA,"CA",NA,NA,NA,NA,"DK","FI","FR","DE",NA,NA,NA,"IE",NA,NA,"JP",NA,NA,NA,"NT","NZ","NO",NA,NA,"PT",NA,NA,NA,"ES","SE","CH","UK","US",NA,NA,NA,NA,NA,NA,"orig17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fract_ivC",NA,NA,"age_iv",NA,"sex_iv","employed_iv",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"t61m9",61,704,-0.02812,-0.13422,0.07797,0.1061,-0.51949,0.60342,"IncDiff","Flow",NA,"cri_macro","Immigrant, foreign-born","1-year","Total","glmer",24,NA,0,1,0,0,NA,NA,NA,NA,NA,NA,-0.00492632825991169,-0.0235139323984832,0.0136595239838305,"Reject",0,1,0,"Reject",0,0,17,"Flow","logit","R","None","No","No","Yes","No","Yes","dichotomous","IncDiff","Highest","Low","High","Highest","Mid","Mid","High","High","Mid"
